"dir","minx","maxy","maxx","miny","width","x","y"
"07","701187.0","6434812.0","717187.0","6418812.0",4096,25,11
"07","701187.0","6450812.0","717187.0","6434812.0",4096,25,12
"07","701187.0","6466812.0","717187.0","6450812.0",4096,25,13
"07","701187.0","6482812.0","717187.0","6466812.0",4096,25,14
"07","701187.0","6546812.0","717187.0","6530812.0",4096,25,18
"07","701187.0","6562812.0","717187.0","6546812.0",4096,25,19
"07","701187.0","6578812.0","717187.0","6562812.0",4096,25,20
"07","701187.0","6594812.0","717187.0","6578812.0",4096,25,21
"07","717187.0","6418812.0","733187.0","6402812.0",4096,26,10
"07","717187.0","6434812.0","733187.0","6418812.0",4096,26,11
"07","717187.0","6450812.0","733187.0","6434812.0",4096,26,12
"07","717187.0","6562812.0","733187.0","6546812.0",4096,26,19
"07","717187.0","6578812.0","733187.0","6562812.0",4096,26,20
"07","717187.0","6594812.0","733187.0","6578812.0",4096,26,21
"07","717187.0","6610812.0","733187.0","6594812.0",4096,26,22
"07","733187.0","6594812.0","749187.0","6578812.0",4096,27,21
"07","733187.0","6610812.0","749187.0","6594812.0",4096,27,22
